	0
K07613	yellow
K12047	yellow
K03962	yellow
G00178	yellow
K25552	yellow
K26683	yellow
K06444	yellow
K00308	yellow
K09412	yellow
K07029	blue
K10387	yellow
K03635	green
K18259	yellow
K12863	yellow
G12336	yellow
K01754	green
K00852	green
K08901	yellow
K23377	yellow
K02047	blue
C00061	green
K00765	green
K01615	blue
K05727	yellow
K05190	yellow
C01563	green
K12448	yellow
K09163	blue
C02990	yellow
K02870	yellow
K04249	yellow
K00514	yellow
K09596	yellow
K08601	yellow
K25425	yellow
K03909	yellow
K05846	blue
C06201	blue
K06692	yellow
K04223	yellow
K27698	yellow
K12260	yellow
K14844	yellow
K22282	yellow
K12804	yellow
K17593	yellow
K14696	yellow
K24297	yellow
K24632	yellow
K24890	yellow
C20769	blue
K26116	yellow
K19902	yellow
K12383	yellow
K02038	blue
K04535	yellow
K15014	yellow
K08009	yellow
K20794	yellow
C05791	green
K05219	yellow
K17759	green
C18218	yellow
C00761	yellow
K01785	green
K14945	yellow
K25898	yellow
K12842	yellow
K12986	blue
C06329	yellow
C09873	,orange
K01209	green
K02115	green
K18475	blue
K01442	blue
K21932	yellow
K01026	blue
K07263	blue
K18344	blue
K26469	yellow
K15275	yellow
G00040	yellow
C01629	yellow
K24184	yellow
K10654	yellow
K13200	yellow
K22757	green
K22127	yellow
K00861	yellow
K03844	yellow
K01539	yellow
K18086	yellow
K26090	yellow
K06949	green
K06062	yellow
K09542	yellow
C20752	green
K19671	yellow
K10735	yellow
C01585	,orange
C06114	green
K09760	blue
K14588	blue
K08440	yellow
K00688	green
K02691	yellow
K24091	yellow
K13241	yellow
K17988	yellow
K01995	blue
C01477	yellow,orange
K16540	yellow
C12298	,orange
K23576	yellow
C16276	yellow
K08056	yellow
K02189	blue
K12627	yellow
K22072	yellow
K13644	yellow
C00526	green,orange
K23500	yellow
C11554	yellow
K11808	yellow
K18079	yellow
K16570	yellow
K26267	yellow
K04421	yellow
K19759	yellow
K04095	green
K03899	yellow
K05030	yellow
K26121	yellow
C03595	yellow
K08466	yellow
K17504	yellow
K04278	yellow
K03960	yellow
K20718	yellow
K19368	yellow
K15396	blue
K27587	yellow
K01259	yellow
K06995	yellow
K08468	yellow
K13126	yellow
K11802	yellow
K03519	blue
K20003	yellow
K24473	yellow
K16667	yellow
K17365	yellow
C05444	yellow
K08836	yellow
C11420	blue
K04503	yellow
K10883	yellow
K14077	yellow
K05843	yellow
K02313	blue
K20652	yellow
K15773	blue
K15635	blue
K15867	yellow
K11671	yellow
K04217	yellow
C05377	,orange
K05242	yellow
K07179	yellow
K08017	yellow
K07375	yellow
K03021	yellow
K17732	yellow
K15729	yellow
K26338	yellow
K04400	yellow
C00261	yellow
K24878	yellow
K23480	yellow
C00984	green
K04959	yellow
K03299	blue
K01343	yellow
C08323	,orange
K16497	yellow
K22904	yellow
K09336	yellow
K12825	yellow
K07632	yellow
K16924	blue
K01285	yellow
K03251	yellow
K11787	yellow
K04150	yellow
K21399	blue
K03630	blue
K08545	yellow
K23342	yellow
K05096	yellow
K06843	yellow
K05086	yellow
K04493	yellow
K12389	yellow
K01297	blue
K17846	yellow
K08972	blue
K19331	yellow
K05702	yellow
K02952	green
K19016	yellow
K12618	yellow
K10761	yellow
C21017	green
K24485	yellow
K00930	green
C04712	yellow
K13175	yellow
K16937	blue
K14566	yellow
K01803	green
K12337	yellow
K24493	yellow
K10798	yellow
K08292	yellow
K13699	yellow
K17887	yellow
K10298	yellow
K27756	yellow
K17868	yellow
K19791	yellow
K01587	yellow
K16938	yellow
K08842	yellow
K09636	yellow
C00275	green
K21412	yellow
K23793	yellow
K12180	yellow
K03083	yellow
K23713	yellow
K23905	yellow
C16677	yellow
K20120	yellow
K06240	yellow
C17213	green
K26682	yellow
K05601	blue
K01854	blue
K04994	yellow
K12023	yellow
K06958	blue
K10332	yellow
K14616	yellow
K25527	yellow
K18627	yellow
K14995	yellow
K10445	yellow
K20102	yellow
K22128	yellow
K03964	yellow
K18054	yellow
K25392	yellow
K01207	blue
K22530	yellow
K02825	blue
K08492	yellow
K00048	blue
K00074	green
K00958	blue
K15630	yellow
K16068	yellow
K02800	blue
C01205	green
G01439	yellow
G00008	yellow
K05194	yellow
K01982	yellow
K01739	blue
K03584	blue
K04752	blue
K18122	blue
K16835	yellow
K23284	yellow
K24063	yellow
K02130	yellow
K17637	yellow
K05146	yellow
K18619	yellow
K27806	yellow
K15694	yellow
K05034	yellow
K05612	yellow
K00678	yellow
K17295	yellow
K24829	yellow
K19583	yellow
K11414	yellow
K10849	yellow
K01439	blue
K15607	yellow
K21596	yellow
K14164	yellow
K08810	yellow
K03281	green
K22649	yellow
K05070	yellow
C06032	green
K09875	yellow
C19647	blue
C01744	blue
K04078	green
K24971	yellow
K17845	yellow
C12632	green
K01953	green
K03346	blue
K18695	yellow
K09438	yellow
K09026	yellow
K10250	yellow
G00112	yellow
K10425	yellow
K05006	yellow
K24936	yellow
K09077	yellow
K12584	yellow
K00963	green
K11188	yellow
K14908	yellow
K03846	yellow
C16613	yellow
K27156	yellow
K00700	green
C05983	green
K01712	green
K13414	yellow
C06311	blue
K12133	yellow
K12189	yellow
K06636	yellow
K01662	green
K10599	yellow
K10988	yellow
K10505	yellow
K16337	yellow
K00629	yellow
C00236	green
K01948	yellow
C00416	green
K04995	yellow
K00387	yellow
C04327	green
K22868	yellow
K15298	yellow
K27412	yellow
K09939	blue
K04035	yellow
K04396	yellow
K12836	yellow
K09314	yellow
C11947	yellow
K06237	yellow
K01921	blue
K13397	yellow
K04677	yellow
K01047	yellow
C01212	blue
K12297	blue
K02567	blue
K12820	yellow
K07964	yellow
K24940	yellow
K03013	yellow
C03785	green
C16219	green
K06987	blue
K27113	yellow
K09009	blue
K27588	yellow
K05989	blue
G00125	yellow
C19574	yellow
K14401	yellow
C01902	yellow
K12200	yellow
K01737	green
K02925	yellow
C00835	yellow
C12135	yellow
K04652	blue
K25368	yellow
K13858	yellow
C00294	green
K06587	yellow
K26738	yellow
C00257	yellow,orange
K03801	green
K07430	yellow
K18024	yellow
K06677	yellow
K01912	blue
K14556	yellow
K09656	yellow
K14625	yellow
K03355	yellow
K12194	yellow
K11495	yellow
K26112	yellow
K10351	yellow
K11580	yellow
K14358	yellow
K21969	yellow
K06708	yellow
K02872	yellow
K06573	yellow
K12843	yellow
K00777	yellow
C08380	,orange
K10699	yellow
K17258	yellow
K25512	yellow
K08428	yellow
K20735	yellow
K10803	yellow
K25532	yellow
K23488	yellow
K13716	yellow
K16195	yellow
K04601	yellow
K04291	yellow
K09194	yellow
K09553	yellow
K27868	yellow
K23580	yellow
K01790	blue
K05346	blue
K24167	yellow
C05729	green
K20314	yellow
K20057	yellow
K16675	yellow
C16635	yellow
K05037	yellow
K03079	blue
K01470	blue
K24816	yellow
K04084	blue
C00155	green
K09515	yellow
K22828	yellow
C17335	yellow
C16490	yellow
K17110	yellow
K18441	yellow
C15966	yellow
K10112	blue
K02123	blue
K04619	yellow
K27816	yellow
K03558	blue
K08229	yellow
K04849	yellow
K02162	yellow
C06093	yellow
K02527	green
K02647	blue
K12140	blue
K23628	yellow
K04588	yellow
K23851	yellow
K11981	yellow
C05623	blue,orange
K10251	yellow
K08851	yellow
K02727	yellow
K02930	yellow
K03121	yellow
K19577	blue
K03799	blue
K08235	yellow
K01231	yellow
K05290	yellow
C17332	yellow
K20091	yellow
K01316	yellow
K12404	yellow
K14555	yellow
K15516	yellow
K03809	yellow
K03413	blue
K19956	blue
K06640	yellow
K17532	yellow
C01530	yellow,orange
K11126	yellow
K03869	yellow
K24265	yellow
C20701	yellow
K05576	yellow
K08050	yellow
K24492	yellow
K01025	yellow
K13172	yellow
K24525	yellow
K03781	green
K13170	yellow
K13953	blue
K23326	yellow
K02328	yellow
K14567	yellow
K14412	yellow
K02324	yellow
K00374	blue
K00312	yellow
C00152	green,orange
C00258	green
K25513	yellow
K01360	yellow
K12947	yellow
K07220	blue
K04672	yellow
K24183	yellow
K13376	yellow
K03650	green
K04386	yellow
K12501	yellow
K20373	blue
K10667	yellow
K06967	blue
K14549	yellow
K03138	yellow
K00716	yellow
K04319	yellow
K20887	yellow
K15923	green
C21386	blue
K22077	yellow
K01408	yellow
K00611	green
K12864	yellow
C01290	green
C05439	yellow
K06669	yellow
K00574	yellow
K08042	yellow
K03130	yellow
K00342	blue
K14617	yellow
K27704	yellow
K23417	yellow
K10707	yellow
K09632	yellow
K03512	yellow
K08553	yellow
C22159	green
K16504	yellow
C04877	blue
K17168	yellow
K07831	yellow
K25092	yellow
C00931	green
K07374	yellow
K12197	yellow
C00085	green
K11800	yellow
C02051	green
K00763	green
K14278	yellow
K14500	yellow
C20693	yellow
K04924	yellow
K05693	yellow
K13138	yellow
K24751	yellow
K24788	yellow
G10981	yellow
K13832	yellow
K00924	yellow
K04956	yellow
K10040	blue
K22540	yellow
K03522	green
K09549	yellow
K09855	yellow
K06257	yellow
G00160	yellow
C00227	blue
C10112	,orange
K16673	yellow
K05010	yellow
K16066	blue
C00789	green
K24790	yellow
K18595	yellow
K24907	yellow
K14901	yellow
K08469	yellow
K12164	yellow
C16596	green
K13708	yellow
K16728	yellow
K04467	yellow
K20164	yellow
C04152	blue
K13424	yellow
K07224	blue
C05488	yellow
K00350	blue
K23436	yellow
K26405	yellow
K09233	yellow
K15602	yellow
K12586	yellow
K06176	green
K08880	yellow
K23572	yellow
K18185	yellow
K07614	yellow
K12450	yellow
K07390	yellow
K05542	yellow
C05819	green
K07526	yellow
K15725	blue
K25048	yellow
K00907	yellow
K10162	yellow
K23296	yellow
K23971	yellow
K26050	yellow
K05449	yellow
K24505	yellow
C05686	green
K03025	yellow
K07909	yellow
K16986	yellow
K03466	blue
K15015	yellow
C02415	green
K13825	yellow
K08045	yellow
K25343	yellow
K05048	yellow
K24869	yellow
K04597	yellow
C15805	yellow
K09666	yellow
K05954	yellow
K16464	yellow
K04602	yellow
K11724	yellow
K16684	yellow
K00157	yellow
K03442	blue
K23600	yellow
K07576	blue
K01419	blue
K06624	yellow
K10464	yellow
K00639	yellow
K08660	yellow
K09348	yellow
K04836	yellow
K24057	yellow
K06709	yellow
K26412	yellow
K19028	yellow
K04610	yellow
K00474	yellow
K14994	yellow
G10694	yellow
C05625	yellow,orange
K02745	blue
K01981	yellow
K07713	blue
K22560	yellow
K10324	yellow
K17782	yellow
K05218	yellow
G13095	yellow
K08826	yellow
K08156	blue
K14459	yellow
K04936	yellow
K06228	yellow
K19983	yellow
K05748	yellow
C01471	,orange
K14757	yellow
K01728	yellow
K00756	blue
K09158	blue
K19015	yellow
K13960	yellow
K13220	yellow
K17897	yellow
C00740	yellow,orange
K06055	yellow
K25809	yellow
K11723	yellow
K24991	yellow
K09506	yellow
C16389	yellow
K16460	yellow
C02188	green
K07828	yellow
K03827	blue
K16781	yellow
C14847	yellow
K16601	yellow
K24870	yellow
K01257	yellow
K01296	yellow
K16332	yellow
C00310	green
K04500	yellow
C06095	yellow
K27536	yellow
K02016	blue
K09835	yellow
K12206	blue
K23115	yellow
K12846	yellow
C00689	green
K05604	yellow
K05816	blue
K20371	yellow
K17199	yellow
K11749	blue
K13881	yellow
C20374	green
C15965	yellow
K03884	yellow
C05703	green
K13065	yellow
C16837	yellow
C11417	blue
K08074	yellow
K10270	yellow
K11318	yellow
K02357	green
K23205	yellow
C00123	,orange
K10399	yellow
C00354	green
K05109	yellow
K09395	yellow
K01255	green
C20660	yellow
K03296	blue
K24481	yellow
K26541	yellow
K22543	yellow
K05545	yellow
K19990	yellow
K08789	yellow
K09415	yellow
C05762	green
K11875	yellow
K15494	yellow
K23895	yellow
K24374	yellow
K11307	yellow
C00352	green
K06174	yellow
K13299	yellow
K09285	yellow
K19891	yellow
K05056	yellow
K24185	yellow
G00009	yellow
K09679	yellow
K26108	yellow
K13724	yellow
C01635	blue
K25790	yellow
K24347	yellow
K00457	yellow
K24314	yellow
K06911	green
K02881	green
K06238	yellow
K03216	green
C05396	blue
K08091	yellow
K17331	blue
K05668	yellow
K24482	yellow
K13297	yellow
K10401	yellow
K22138	yellow
K04186	yellow
K00105	blue
C04188	green
K24884	yellow
C20751	green
G13038	yellow
K12360	yellow
K14595	yellow
K26096	yellow
C16578	yellow
K26292	yellow
K03093	yellow
K11666	yellow
K19032	yellow
K01911	blue
C06078	,orange
K22909	yellow
K08855	yellow
K17543	yellow
K17093	yellow
K04204	yellow
K06153	blue
K24420	yellow
K27471	yellow
K14236	yellow
K04364	yellow
K23483	yellow
K25858	yellow
K01628	blue
K02715	yellow
K12598	yellow
K23568	yellow
K04658	yellow
C00774	yellow
K14292	yellow
K07843	yellow
K05730	yellow
K24806	yellow
K08824	yellow
K24822	yellow
K06113	blue
K02634	yellow
K06042	blue
K11409	yellow
K26006	yellow
K15606	yellow
C00108	green
K23540	yellow
K23048	yellow
K08464	yellow
K17101	yellow
K26244	yellow
K01623	yellow
C04088	green
K07367	yellow
K13822	yellow
K00684	blue
K14332	yellow
K10475	yellow
K01394	yellow
K17274	yellow
K03030	yellow
K08727	yellow
K00078	yellow
K05822	blue
K02724	green
K05082	yellow
K25367	yellow
K09176	yellow
K09872	yellow
C00022	green
K06392	blue
C01762	green,orange
G00016	yellow
K08300	blue
K02650	blue
K20195	yellow
K14288	yellow
K00548	green
K20782	yellow
K27124	yellow
K14827	yellow
K27569	yellow
C17322	blue
K11346	yellow
K09474	blue
K01962	green
K06791	yellow
K22566	yellow
K05738	yellow
K02369	yellow
K09539	yellow
K06269	yellow
K02154	yellow
K17989	yellow
K20523	yellow
K00054	blue
K10601	yellow
K15101	yellow
K06271	yellow
K14938	yellow
K21408	yellow
G13037	yellow
K00768	blue
K06409	blue
K19370	yellow
K07237	blue
K24681	yellow
K03090	blue
K25795	yellow
K03043	green
K02877	yellow
K03249	yellow
K16861	yellow
K10146	yellow
K06394	blue
K14823	yellow
K09087	yellow
K07990	yellow
K09260	yellow
K10078	yellow
K08234	yellow
K01513	yellow
K10297	yellow
K25454	yellow
K23010	yellow
K17423	yellow
K20098	yellow
K12860	yellow
K27082	yellow
K20461	blue
K24357	yellow
K17520	yellow
G13087	yellow
K04190	yellow
K04133	yellow
K16470	yellow
C08322	,orange
K14957	yellow
K17179	yellow
K23694	yellow
K01095	blue
K14829	yellow
K19917	yellow
K23729	yellow
K03323	yellow
C02962	blue
K12823	yellow
G10505	yellow
K23312	yellow
C14801	yellow
K05432	yellow
K14409	yellow
K24054	yellow
C04425	green
K09325	yellow
C00249	green,orange
K17254	yellow
K15986	blue
K10579	yellow
K14437	yellow
K13744	yellow
K17686	green
K00913	yellow
K23701	yellow
K24634	yellow
K12795	yellow
K09054	yellow
K02052	blue
K18078	yellow
K16055	yellow
C20863	green
K23504	yellow
K08465	yellow
K26237	yellow
K21636	blue
C00588	yellow
C08586	yellow
K20295	yellow
K06615	yellow
C04353	yellow
K09436	yellow
K07887	yellow
K04986	yellow
K02014	blue
K14403	yellow
K13702	yellow
C15646	yellow
K21031	yellow
K03743	blue
K08734	yellow
K02058	blue
K10867	yellow
K06247	yellow
K09843	yellow
K08799	yellow
K15527	blue
K23097	yellow
K19165	blue
K14300	yellow
K10588	yellow
C03939	yellow
K07452	blue
K00209	blue
K04967	yellow
C11555	yellow
K12554	blue
K19695	yellow
K19013	yellow
K02153	yellow
K20639	yellow
C16311	yellow
K01950	green
K25939	yellow
G13030	yellow
K07138	blue
K19192	yellow
K08271	yellow
K02408	blue
K16863	yellow
C03231	yellow
K16572	yellow
K04328	yellow
K09307	yellow
K02779	blue
K11876	yellow
K21946	yellow
K08362	yellow
K05259	yellow
K19509	blue
K01330	yellow
K10656	yellow
K10503	yellow
K16628	yellow
K18158	yellow
K01686	blue
K16284	yellow
K05275	yellow
K02293	yellow
K03113	green
K07014	blue
K06841	yellow
C12145	yellow
C00342	green
K06514	yellow
K12272	yellow
K17409	yellow
K24125	yellow
K05026	yellow
G10113	yellow
K24924	yellow
K18616	yellow
C21937	yellow
K17298	yellow
K14977	yellow
K06744	yellow
K11653	yellow
C03838	green
K01438	green
K09114	yellow
K08148	yellow
K02558	blue
C15786	yellow
K18707	blue
C03012	yellow
K16490	yellow
C15606	yellow
K07855	yellow
K26127	yellow
K14408	yellow
C02356	yellow,orange
K00946	blue
K11784	blue
K10044	yellow
K10463	yellow
K01183	green
K02314	blue
C02477	yellow,orange
K00826	green
K08019	yellow
K14942	yellow
K02981	yellow
K04638	yellow
K12489	yellow
K17928	yellow
K03742	blue
K08888	yellow
K23764	yellow
K16818	yellow
K01344	yellow
K22683	yellow
K02685	yellow
K20132	yellow
K06562	yellow
K20068	yellow
K25177	yellow
C00221	green
C01724	yellow,orange
K06230	yellow
K10744	yellow
K21954	yellow
C00517	yellow
C04260	blue
K10586	yellow
K27477	yellow
K06812	yellow
K11852	yellow
K18423	yellow
K12369	blue
K13823	yellow
K07221	blue
C01789	yellow
C21486	yellow
K08461	yellow
K27818	yellow
K04664	yellow
K09131	yellow
K02858	blue
K08515	yellow
C15556	green
K19930	yellow
K25807	yellow
K04144	yellow
K19969	yellow
K19473	yellow
K17011	yellow
K27391	yellow
K04231	yellow
K14307	yellow
K23004	blue
K14881	yellow
K20771	yellow
K05787	blue
K02235	yellow
K23605	yellow
K00544	yellow
K05250	yellow
K14226	yellow
C08590	yellow
C02218	green
K20478	yellow
K27811	yellow
C00942	yellow,orange
K08218	blue
C05712	green
C11583	yellow
K08857	yellow
K14704	yellow
K26584	yellow
K19658	yellow
K22685	yellow
C08362	yellow,orange
C03167	blue
K25878	yellow
K01058	blue
K24402	yellow
K05209	yellow
K12399	yellow
K12861	yellow
C00305	yellow
K00306	yellow
K27815	yellow
K03548	blue
K22421	yellow
K00274	yellow
K23934	yellow
K06818	yellow
K25702	yellow
C11638	blue
K07404	blue
K02662	blue
C16620	yellow
K18051	yellow
K06250	yellow
K04914	yellow
K19410	yellow
K25778	yellow
C00593	blue
K09498	yellow
K16285	yellow
K13377	yellow
K02536	blue
K17013	yellow
K15170	yellow
K24756	yellow
K17109	yellow
C01268	green
K07090	blue
K01069	green
K04840	yellow
K06780	yellow
K23533	yellow
K20731	yellow
K17553	yellow
K09673	yellow
K19011	yellow
K23687	yellow
K06619	yellow
K02200	yellow
K26255	yellow
K00606	green
C00681	green
K10174	yellow
K11124	yellow
K06702	yellow
K08830	yellow
K11886	yellow
K02945	green
K08910	yellow
K27856	yellow
K15593	yellow
K26239	yellow
K04543	yellow
K05879	blue
K01668	blue
K01697	green
C16540	yellow
K03074	blue
C05696	green
K04294	yellow
K25426	yellow
K12877	yellow
K24507	yellow
K26167	yellow
K27351	yellow
C00323	yellow
K17680	yellow
K04910	yellow
K26238	yellow
C06441	blue
K16859	yellow
K11404	yellow
K04803	yellow
K20840	yellow
K16674	yellow
K06215	green
K14623	blue
K17255	yellow
K02653	blue
K13606	yellow
K04447	yellow
K23424	yellow
K03872	yellow
K00416	yellow
K11458	yellow
K24255	yellow
K09365	yellow
K10583	yellow
K21283	yellow
K27677	yellow
K19023	yellow
K24202	yellow
K13515	yellow
K10890	yellow
G13180	blue
K11869	yellow
K24480	yellow
K25082	yellow
K12294	blue
K09357	yellow
K16830	yellow
K00025	yellow
K04742	yellow
K16899	blue
K19510	blue
C02165	yellow
K09082	yellow
K08852	yellow
K24048	yellow
C14805	yellow
K20210	yellow
C05290	yellow,orange
K15554	blue
K22744	yellow
K00430	yellow
K10520	yellow
K23574	yellow
K23445	yellow
C05437	yellow,orange
K24962	yellow
K24471	yellow
C01233	yellow
C05199	blue
K08868	yellow
K24677	yellow
K23902	yellow
K00222	yellow
K18123	yellow
K09940	blue
K03107	yellow
K12480	yellow
C08601	yellow
K03856	blue
K05239	yellow
K13457	yellow
K20520	yellow
K17257	yellow
K09869	yellow
K22816	yellow
K08071	yellow
C03033	yellow
K06416	blue
K16589	yellow
C00198	blue
K15033	yellow
C18062	yellow
K05197	yellow
K01056	green
K01723	yellow
K03976	blue
K00660	yellow
K14388	yellow
K03926	yellow
K20417	yellow
K16499	yellow
K16219	yellow
K10823	blue
K01835	green
K22374	yellow
K01966	yellow
K01551	yellow
K14514	yellow
K06533	yellow
K24031	yellow
K27678	yellow
K15212	yellow
C06503	blue
K24799	yellow
K14723	yellow
K15151	yellow
K13811	yellow
K05753	yellow
K11407	yellow
K27488	yellow
K18436	yellow
K15433	yellow
K16780	yellow
K02296	yellow
K17099	yellow
K19364	yellow
K03306	blue
K06807	yellow
K07113	blue
K04593	yellow
K07950	yellow
C19607	yellow
K10509	yellow
K24214	yellow
K09184	yellow
K00815	yellow
K00235	yellow
K11461	yellow
K27627	yellow
K19907	yellow
C00012	green
K00259	blue
K14838	yellow
K20178	yellow
K07193	yellow
K05464	yellow
K00910	yellow
K10893	yellow
K00974	green
K10529	yellow
K14218	yellow
K01365	yellow
K04488	blue
K16534	yellow
K03145	yellow
K25511	yellow
K01322	green
K09494	yellow
K08371	yellow
K26746	yellow
K11718	yellow
K08797	yellow
K02001	blue
K14866	yellow
C00500	yellow
C12627	yellow
K25361	yellow
K03667	blue
K15167	yellow
K13162	yellow
K12412	yellow
K05195	yellow
K04528	yellow
K17146	yellow
K20872	yellow
K04748	blue
C20877	yellow
K23341	yellow
K16518	yellow
K04138	yellow
K18273	yellow
K03700	blue
G00085	yellow
K09433	yellow
K05184	yellow
C06178	yellow
C05589	yellow
C01117	green
K06856	yellow
K04708	yellow
K08844	yellow
K04454	yellow
K01698	green
K20665	yellow
K02216	yellow
C20062	blue
K11204	yellow
K06832	yellow
K17278	yellow
K13697	yellow
K10947	blue
K03744	blue
K13064	yellow
K07010	blue
K11648	yellow
C20267	yellow
C01242	green
K24049	yellow
K24835	yellow
C15776	yellow
C20373	green
C05587	yellow
K07917	yellow
K15051	blue
C00093	green
K26935	yellow
K03993	yellow
K07139	blue
K04688	yellow
C00250	green,orange
K22608	yellow
K16656	yellow
K12040	yellow
K17493	yellow
K16292	yellow
K06942	blue
K10031	yellow
K07278	blue
C01962	green
K12259	yellow
K07075	blue
C06481	green
K10575	yellow
K20283	yellow
K22764	yellow
C03492	green
C11542	blue
C00498	green
C00630	green
C02000	yellow
K14460	yellow
C12455	green
K11591	yellow
K20493	yellow
C21754	yellow
K05097	yellow
K02905	yellow
K05754	yellow
C15797	yellow
K03436	blue
K00175	blue
K12323	yellow
K03250	yellow
K23963	yellow
K07597	yellow
K14163	yellow
K09353	yellow
K09610	yellow
K03471	blue
K13648	yellow
K23620	yellow
K14877	yellow
K00104	blue
K00681	green
K02020	blue
K13517	yellow
K14950	yellow
K25587	yellow
K11424	yellow
C00213	yellow
K17231	yellow
C18044	yellow
K10730	yellow
K22857	yellow
K24909	yellow
K12165	yellow
K10773	green
C07712	yellow
C05261	green
K20654	yellow
K01479	blue
C01289	blue
K26214	yellow
K16735	yellow
K02575	yellow
K27752	yellow
K08505	yellow
K11151	yellow
C06024	green
K04570	yellow
K08116	yellow
C05502	yellow
C06509	blue
K23441	yellow
K11498	yellow
K05112	yellow
K08574	yellow
K06752	yellow
C00007	green
C01157	yellow,orange
K00033	green
K16312	yellow
K02975	yellow
C00235	yellow,orange
K11649	yellow
K00671	yellow
K16665	yellow
K15273	yellow
K23818	yellow
K05232	yellow
K05291	yellow
K24916	yellow
K26538	yellow
K25549	yellow
K08555	yellow
K02219	yellow
K02884	green
C19859	green
K08281	blue
C11543	blue
K20813	yellow
C03004	yellow
C08316	,orange
K10320	yellow
K04937	yellow
K26343	yellow
K16749	yellow
K10900	yellow
K07622	yellow
K10010	blue
C00229	green
K13524	yellow
K09030	yellow
K04606	yellow
K04438	yellow
K27200	yellow
K01519	yellow
K08486	yellow
K01913	yellow
C00334	green,orange
K15129	yellow
K16530	yellow
C01545	,orange
K20100	yellow
C04778	blue
K14824	yellow
K05636	yellow
K00833	blue
K12353	yellow
K15225	yellow
K20028	yellow
K10258	yellow
K04456	yellow
K14318	yellow
K08327	yellow
K09301	yellow
K21889	yellow
K21418	yellow
K02426	blue
C00282	blue
K13213	yellow
K26270	yellow
K25554	yellow
K24412	yellow
C05933	yellow
K00526	blue
C20768	blue
C02972	green
K27685	yellow
K19931	yellow
K06259	yellow
K00254	yellow
K05641	yellow
K16480	yellow
K22377	yellow
K02374	yellow
C00096	green
K00859	green
C07490	green
K08865	yellow
K15272	yellow
G00111	yellow
K24098	yellow
K02009	blue
K02341	blue
K10768	yellow
K05629	yellow
K13915	yellow
K13111	yellow
K03732	blue
C02741	green
K08768	yellow
K12001	yellow
K22936	yellow
K22862	yellow
K05043	yellow
K04659	yellow
K03705	blue
C00750	yellow
K12641	yellow
K12121	yellow
K17022	yellow
K17434	yellow
K03500	green
K04315	yellow
K01397	yellow
K20066	yellow
C05235	blue
K09155	blue
K11308	yellow
K06795	yellow
C09305	,orange
C08591	yellow
C00015	green,orange
K11995	yellow
K01756	green
K07378	yellow
K13012	blue
K06382	blue
K05700	yellow
K17896	yellow
K04130	yellow
K01572	blue
K11128	yellow
K16670	yellow
C21172	yellow
K23561	yellow
K11138	yellow
C16243	blue
K15113	yellow
C05901	,orange
K25713	yellow
K12320	yellow
K10205	yellow
G00097	yellow
K22244	yellow
K07840	yellow
K11338	yellow
K20070	yellow
C00004	green
K00289	yellow
K01071	green
K02638	yellow
K11996	yellow
K01791	blue
K04525	yellow
K02557	blue
K17411	yellow
K13887	yellow
K00177	blue
C04244	yellow
K21844	yellow
K02176	yellow
K12737	yellow
K15589	yellow
K03954	yellow
C14874	yellow
K18152	yellow
K02865	yellow
K19040	yellow
K24686	yellow
K25418	yellow
K00046	blue
K17492	yellow
K25734	yellow
K16356	yellow
C04702	blue
K01128	yellow
K04900	yellow
K12871	yellow
K03570	blue
C06365	blue
C16537	,orange
K23806	yellow
C11855	yellow
C00468	yellow,orange
K03186	blue
K02040	blue
K01813	blue
K24023	yellow
K23088	yellow
C04157	green
K24621	yellow
K07635	yellow
K08858	yellow
K25175	yellow
C05778	yellow
K06716	yellow
K22369	yellow
K11294	yellow
K23970	yellow
K12574	blue
K24994	yellow
K19197	yellow
K08110	yellow
K19684	yellow
K01546	blue
K13427	yellow
K00648	green
K24760	yellow
K01674	yellow
K11853	yellow
K00028	yellow
K20818	yellow
K08442	yellow
K26171	yellow
K07020	yellow
K14574	yellow
K12563	yellow
K00528	blue
K26329	yellow
K15588	yellow
K01919	green
K10611	yellow
K11254	yellow
K20173	yellow
K24645	yellow
K25192	yellow
C05610	yellow
G00319	yellow
K16541	yellow
K10151	yellow
K03959	yellow
K16660	yellow
K24032	yellow
K08554	yellow
K12845	yellow
K00498	yellow
K05490	yellow
K17519	yellow
K01349	yellow
K24918	yellow
K08960	yellow
C03227	yellow
K19326	yellow
G13025	yellow
K09672	yellow
K08873	yellow
K22388	yellow
K13402	yellow
C15795	yellow
K09762	blue
C00103	green
K08064	yellow
C05265	green
K03004	yellow
K09207	yellow
C21115	yellow
C02171	yellow
K04491	yellow
K08861	yellow
K08180	yellow
K02756	blue
K21951	yellow
K13043	blue
K17432	yellow
K09297	yellow
K18437	yellow
K17879	yellow
K13119	yellow
K10847	yellow
K16600	yellow
K00888	yellow
C00104	green
K08730	yellow
K08879	yellow
K12735	yellow
K01915	green
K10347	yellow
K16085	yellow
K00184	blue
K07943	yellow
K14947	yellow
C04419	green
K05689	yellow
K09103	yellow
C20753	blue
K08386	yellow
K07900	yellow
K10467	yellow
K26554	yellow
K03988	yellow
K05461	yellow
K21871	yellow
K13539	yellow
K06747	yellow
K00425	blue
K01778	green
K07820	yellow
K07532	yellow
K11990	yellow
K01067	yellow
K17853	yellow
K17773	yellow
K12626	yellow
K18587	yellow
K23206	yellow
K02564	green
K12150	yellow
K16235	blue
K02888	green
K02036	blue
K02333	yellow
K14056	blue
C05455	yellow
K09919	yellow
K03505	yellow
K16621	yellow
