compound1,compound2,reaction,KOs
C00399,C00080,R11945,"K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863"
C00004,C00390,R11945,"K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863"
C00004,C00003,R11945,"K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863"
C00004,C00080,R11945,"K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863"
C00080,C00390,R11945,"K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863"
C00080,C00003,R11945,"K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863"
C00080,C00080,R11945,"K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863"
C00080,C00390,R11945,"K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863"
C00080,C00003,R11945,"K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863"
C00080,C00080,R11945,"K00330,K00331,K00332,K00333,K00334,K00335,K00336,K00337,K00338,K00339,K00340,K00341,K00342,K00343,K03878,K03879,K03880,K03881,K03882,K03883,K03884,K03934,K03935,K03936,K03940,K03941,K03942,K03943,K05572,K05573,K05574,K05575,K05576,K05577,K05578,K05579,K05580,K05581,K05582,K05583,K05584,K05585,K05586,K05587,K05588,K13378,K13380,K15863"
C20248,C15996,R09978,K06920
C20248,C00008,R09978,K06920
C20248,C00009,R09978,K06920
C20248,C00001,R09978,K06920
C00014,C15996,R09978,K06920
C00014,C00008,R09978,K06920
C00014,C00009,R09978,K06920
C00014,C00001,R09978,K06920
C00002,C15996,R09978,K06920
C00002,C00008,R09978,K06920
C00002,C00009,R09978,K06920
C00002,C00001,R09978,K06920
C00003,C00071,R00623,"K00001,K00121,K04072,K13951,K13952,K13953,K13954,K13980,K18857"
C00003,C00004,R00623,"K00001,K00121,K04072,K13951,K13952,K13953,K13954,K13980,K18857"
C00003,C00080,R00623,"K00001,K00121,K04072,K13951,K13952,K13953,K13954,K13980,K18857"
C11543,C11545,R05813,"K02191,K03399"
C11543,C00021,R05813,"K02191,K03399"
C11543,C00011,R05813,"K02191,K03399"
C05796,C00124,R01105,"K01190,K12308"
C05796,C05796,R01105,"K01190,K12308"
C00001,C00124,R01105,"K01190,K12308"
C00001,C05796,R01105,"K01190,K12308"
C00148,C03912,R01251,K00286
C00148,C00005,R01251,K00286
C00148,C00080,R01251,K00286
C00006,C03912,R01251,K00286
C00006,C00005,R01251,K00286
C00006,C00080,R01251,K00286
C00666,C03972,R07613,K10206
C00666,C00025,R07613,K10206
C00666,C00001,R07613,K10206
C00026,C03972,R07613,K10206
C00026,C00025,R07613,K10206
C00026,C00001,R07613,K10206
C06019,C00085,R05339,"K08094,K13831"
C00001,C12248,R06601,"K07127,K13484,K19964"
C01250,C04133,R03443,"K00145,K12659"
C01250,C00005,R03443,"K00145,K12659"
C01250,C00080,R03443,"K00145,K12659"
C00009,C04133,R03443,"K00145,K12659"
C00009,C00005,R03443,"K00145,K12659"
C00009,C00080,R03443,"K00145,K12659"
C00006,C04133,R03443,"K00145,K12659"
C00006,C00005,R03443,"K00145,K12659"
C00006,C00080,R03443,"K00145,K12659"
C20375,C20376,R10119,"K00647,K09458"
C20375,C00011,R10119,"K00647,K09458"
C20375,C00229,R10119,"K00647,K09458"
C01209,C20376,R10119,"K00647,K09458"
C01209,C00011,R10119,"K00647,K09458"
C01209,C00229,R10119,"K00647,K09458"
C00350,C00641,R11205,K12975
C00350,C21174,R11205,K12975
C06025,C00641,R11205,K12975
C06025,C21174,R11205,K12975
C00256,C00022,R11591,K03777
C00256,C15603,R11591,K03777
C15602,C00022,R11591,K03777
C15602,C15603,R11591,K03777
C00091,C00010,R00829,"K00632,K02615,K07823"
C00091,C02232,R00829,"K00632,K02615,K07823"
C00024,C00010,R00829,"K00632,K02615,K07823"
C00024,C02232,R00829,"K00632,K02615,K07823"
C00007,C04044,R06786,K05712
C00007,C00001,R06786,K05712
C00007,C00003,R06786,K05712
C00004,C04044,R06786,K05712
C00004,C00001,R06786,K05712
C00004,C00003,R06786,K05712
C00080,C04044,R06786,K05712
C00080,C00001,R06786,K05712
C00080,C00003,R06786,K05712
C16157,C19884,R09773,K07264
C16157,C17556,R09773,K07264
C04919,C19884,R09773,K07264
C04919,C17556,R09773,K07264
C01641,C02987,R05578,"K01885,K09698,K14163"
C01641,C00013,R05578,"K01885,K09698,K14163"
C01641,C00020,R05578,"K01885,K09698,K14163"
C00025,C02987,R05578,"K01885,K09698,K14163"
C00025,C00013,R05578,"K01885,K09698,K14163"
C00025,C00020,R05578,"K01885,K09698,K14163"
C00002,C02987,R05578,"K01885,K09698,K14163"
C00002,C00013,R05578,"K01885,K09698,K14163"
C00002,C00020,R05578,"K01885,K09698,K14163"
C05223,C05758,R04725,"K00208,K00665,K00668,K07512,K10780"
C05223,C00005,R04725,"K00208,K00665,K00668,K07512,K10780"
C05223,C00080,R04725,"K00208,K00665,K00668,K07512,K10780"
C00006,C05758,R04725,"K00208,K00665,K00668,K07512,K10780"
C00006,C00005,R04725,"K00208,K00665,K00668,K07512,K10780"
C00006,C00080,R04725,"K00208,K00665,K00668,K07512,K10780"
C00002,C00008,R00253,K01915
C00002,C00009,R00253,K01915
C00002,C00064,R00253,K01915
C00025,C00008,R00253,K01915
C00025,C00009,R00253,K01915
C00025,C00064,R00253,K01915
C00014,C00008,R00253,K01915
C00014,C00009,R00253,K01915
C00014,C00064,R00253,K01915
C00641,C01885,R02687,"K01046,K12298,K13534,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284"
C00641,C00162,R02687,"K01046,K12298,K13534,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284"
C00001,C01885,R02687,"K01046,K12298,K13534,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284"
C00001,C00162,R02687,"K01046,K12298,K13534,K14073,K14074,K14075,K14076,K14452,K14674,K14675,K16816,K17900,K22283,K22284"
C00002,C16237,R11143,K03800
C00002,C00020,R11143,K03800
C00002,C00013,R11143,K03800
C00003,C06715,R05305,"K01782,K01825,K07516"
C00003,C00004,R05305,"K01782,K01825,K07516"
C00003,C00080,R05305,"K01782,K01825,K07516"
C00003,C06002,R05066,"K00020,K23146"
C00003,C00004,R05066,"K00020,K23146"
C00003,C00080,R05066,"K00020,K23146"
C04895,C04874,R04620,"K01077,K01113"
C04895,C00009,R04620,"K01077,K01113"
C00001,C04874,R04620,"K01077,K01113"
C00001,C00009,R04620,"K01077,K01113"
C11544,C00615,R11169,K11200
C11544,C16699,R11169,K11200
C00014,C00192,R00143,"K05601,K15864"
C00014,C00004,R00143,"K05601,K15864"
C00014,C00080,R00143,"K05601,K15864"
C00003,C00192,R00143,"K05601,K15864"
C00003,C00004,R00143,"K05601,K15864"
C00003,C00080,R00143,"K05601,K15864"
C00001,C00192,R00143,"K05601,K15864"
C00001,C00004,R00143,"K05601,K15864"
C00001,C00080,R00143,"K05601,K15864"
C00311,C00026,R00267,K00031
C00311,C00011,R00267,K00031
C00311,C00005,R00267,K00031
C00311,C00080,R00267,K00031
C00006,C00026,R00267,K00031
C00006,C00011,R00267,K00031
C00006,C00005,R00267,K00031
C00006,C00080,R00267,K00031
C00002,C00020,R03656,K01870
C00002,C00013,R03656,K01870
C00002,C03127,R03656,K01870
C00475,C00299,R01878,K01489
C00475,C00014,R01878,K01489
C00001,C00299,R01878,K01489
C00001,C00014,R01878,K01489
C06441,C00111,R01785,K01629
C06441,C00266,R01785,K01629
C00005,C00006,R09372,"K00384,K22182"
C00005,C00001,R09372,"K00384,K22182"
C00005,C05703,R09372,"K00384,K22182"
C00080,C00006,R09372,"K00384,K22182"
C00080,C00001,R09372,"K00384,K22182"
C00080,C05703,R09372,"K00384,K22182"
C00002,C00008,R04385,"K01961,K11262,K11263"
C00002,C00009,R04385,"K01961,K11262,K11263"
C00002,C04419,R04385,"K01961,K11262,K11263"
C06250,C00008,R04385,"K01961,K11262,K11263"
C06250,C00009,R04385,"K01961,K11262,K11263"
C06250,C04419,R04385,"K01961,K11262,K11263"
C00002,C00008,R02094,K00943
C00002,C00363,R02094,K00943
C00364,C00008,R02094,K00943
C00364,C00363,R02094,K00943
C00001,C00695,R02797,K01442
C00001,C00245,R02797,K01442
C00006,C01222,R03399,K15856
C00006,C00005,R03399,K15856
C00006,C00080,R03399,K15856
C00077,C00134,R00670,K01581
C00077,C00011,R00670,K01581
C05125,C16255,R03270,"K00161,K00162,K00163"
C05125,C00068,R03270,"K00161,K00162,K00163"
C15972,C16255,R03270,"K00161,K00162,K00163"
C15972,C00068,R03270,"K00161,K00162,K00163"
C00441,C03082,R02291,K00133
C00441,C00005,R02291,K00133
C00441,C00080,R02291,K00133
C00009,C03082,R02291,K00133
C00009,C00005,R02291,K00133
C00009,C00080,R02291,K00133
C00006,C03082,R02291,K00133
C00006,C00005,R02291,K00133
C00006,C00080,R02291,K00133
C00002,C05821,R07644,"K01252,K02362,K02363,K02364"
C00002,C00020,R07644,"K01252,K02362,K02363,K02364"
C00002,C00013,R07644,"K01252,K02362,K02363,K02364"
C00065,C05821,R07644,"K01252,K02362,K02363,K02364"
C00065,C00020,R07644,"K01252,K02362,K02363,K02364"
C00065,C00013,R07644,"K01252,K02362,K02363,K02364"
C20372,C20373,R10116,K00059
C20372,C00006,R10116,K00059
C00005,C20373,R10116,K00059
C00005,C00006,R10116,K00059
C00080,C20373,R10116,K00059
C00080,C00006,R10116,K00059
C03838,C04376,R04326,"K00601,K01492,K11175,K11787"
C03838,C00101,R04326,"K00601,K01492,K11175,K11787"
C00445,C04376,R04326,"K00601,K01492,K11175,K11787"
C00445,C00101,R04326,"K00601,K01492,K11175,K11787"
C00001,C04376,R04326,"K00601,K01492,K11175,K11787"
C00001,C00101,R04326,"K00601,K01492,K11175,K11787"
C00003,C00424,R02257,K00048
C00003,C00004,R02257,K00048
C00003,C00080,R02257,K00048
C00002,C00020,R00925,"K01895,K01908"
C00002,C00013,R00925,"K01895,K01908"
C00002,C00100,R00925,"K01895,K01908"
C00163,C00020,R00925,"K01895,K01908"
C00163,C00013,R00925,"K01895,K01908"
C00163,C00100,R00925,"K01895,K01908"
C00010,C00020,R00925,"K01895,K01908"
C00010,C00013,R00925,"K01895,K01908"
C00010,C00100,R00925,"K01895,K01908"
C05223,C05758,R04724,"K00208,K00209,K02371,K11533"
C05223,C00004,R04724,"K00208,K00209,K02371,K11533"
C05223,C00080,R04724,"K00208,K00209,K02371,K11533"
C00003,C05758,R04724,"K00208,K00209,K02371,K11533"
C00003,C00004,R04724,"K00208,K00209,K02371,K11533"
C00003,C00080,R04724,"K00208,K00209,K02371,K11533"
C00001,C07091,R05510,K01061
C00003,C16596,R08310,"K00001,K00121,K13951,K13952,K13953,K13980"
C00003,C00004,R08310,"K00001,K00121,K13951,K13952,K13953,K13980"
C00003,C00080,R08310,"K00001,K00121,K13951,K13952,K13953,K13980"
C04377,C04330,R04456,K00319
C04377,C01080,R04456,K00319
C00080,C04330,R04456,K00319
C00080,C01080,R04456,K00319
C00024,C00010,R01154,K00657
C00024,C02714,R01154,K00657
C00134,C00010,R01154,K00657
C00134,C02714,R01154,K00657
C04628,C04832,R04541,"K00399,K00401,K00402"
C04628,C01438,R04541,"K00399,K00401,K00402"
C03920,C04832,R04541,"K00399,K00401,K00402"
C03920,C01438,R04541,"K00399,K00401,K00402"
C06397,C06398,R05176,K03274
C04702,C00105,R05629,K01000
C04702,C04851,R05629,K01000
C17556,C00105,R05629,K01000
C17556,C04851,R05629,K01000
C16489,C00047,R08125,K10708
C16489,C00092,R08125,K10708
C00001,C00047,R08125,K10708
C00001,C00092,R08125,K10708
C00124,C00984,R10619,K01785
C00030,C15809,R10246,K03150
C00030,C01468,R10246,K03150
C00030,C05198,R10246,K03150
C00030,C00073,R10246,K03150
C00030,C00028,R10246,K03150
C00003,C01222,R03397,K15856
C00003,C00004,R03397,K15856
C00003,C00080,R03397,K15856
C00026,C16254,R01700,"K00164,K01616"
C00026,C00011,R01700,"K00164,K01616"
C15972,C16254,R01700,"K00164,K01616"
C15972,C00011,R01700,"K00164,K01616"
C00026,C00322,R01939,"K00825,K00838,K05825,K26062"
C00026,C00025,R01939,"K00825,K00838,K05825,K26062"
C00007,C17758,R08836,K15777
C00179,C00436,R01416,K10536
C00179,C00014,R01416,K10536
C00001,C00436,R01416,K10536
C00001,C00014,R01416,K10536
C19884,C04233,R12206,K12973
C19884,C22002,R12206,K12973
C00002,C00020,R01406,"K01909,K05939"
C00002,C00013,R01406,"K01909,K05939"
C00002,C20683,R01406,"K01909,K05939"
C00638,C00020,R01406,"K01909,K05939"
C00638,C00013,R01406,"K01909,K05939"
C00638,C20683,R01406,"K01909,K05939"
C00229,C00020,R01406,"K01909,K05939"
C00229,C00013,R01406,"K01909,K05939"
C00229,C20683,R01406,"K01909,K05939"
C00003,C04631,R03191,K00075
C00003,C00004,R03191,K00075
C00003,C00080,R03191,K00075
C00003,C04246,R04429,"K00208,K00209,K02371,K11533"
C00003,C00004,R04429,"K00208,K00209,K02371,K11533"
C00003,C00080,R04429,"K00208,K00209,K02371,K11533"
C00091,C00010,R01777,"K00641,K00651"
C00091,C01118,R01777,"K00641,K00651"
C06377,C01097,R08365,K02082
C06377,C00014,R08365,K02082
C00001,C01097,R08365,K02082
C00001,C00014,R08365,K02082
C00002,C00008,R02071,K00882
C00002,C05378,R02071,K00882
C01094,C00008,R02071,K00882
C01094,C05378,R02071,K00882
C00031,C00198,R06620,K00117
C00031,C00390,R06620,K00117
C00399,C00198,R06620,K00117
C00399,C00390,R06620,K00117
C11638,C00627,R05838,K03474
C11638,C00009,R05838,K03474
C11638,C00001,R05838,K03474
C11437,C00627,R05838,K03474
C11437,C00009,R05838,K03474
C11437,C00001,R05838,K03474
C00003,C00109,R01000,K00016
C00003,C00004,R01000,K00016
C00003,C00080,R01000,K00016
C00460,C00365,R02100,K01520
C00460,C00013,R02100,K01520
C00001,C00365,R02100,K01520
C00001,C00013,R02100,K01520
C00002,C00013,R03005,"K00952,K00969,K06210,K06211,K13522,K19785"
C00002,C00857,R03005,"K00952,K00969,K06210,K06211,K13522,K19785"
C01185,C00013,R03005,"K00952,K00969,K06210,K06211,K13522,K19785"
C01185,C00857,R03005,"K00952,K00969,K06210,K06211,K13522,K19785"
C00125,C01104,R02560,"K07811,K07812"
C00125,C00126,R02560,"K07811,K07812"
C00125,C00080,R02560,"K07811,K07812"
C00001,C01104,R02560,"K07811,K07812"
C00001,C00126,R02560,"K07811,K07812"
C00001,C00080,R02560,"K07811,K07812"
C00130,C00655,R01130,K00088
C00130,C00004,R01130,K00088
C00130,C00080,R01130,K00088
C00003,C00655,R01130,K00088
C00003,C00004,R01130,K00088
C00003,C00080,R01130,K00088
C00001,C00655,R01130,K00088
C00001,C00004,R01130,K00088
C00001,C00080,R01130,K00088
C00244,C00923,R03071,K02567
C00244,C00088,R03071,K02567
C00244,C00001,R03071,K02567
C00002,C00009,R05185,"K00531,K02586,K02588,K02591"
C00002,C00008,R05185,"K00531,K02586,K02588,K02591"
C00002,C00139,R05185,"K00531,K02586,K02588,K02591"
C00002,C00014,R05185,"K00531,K02586,K02588,K02591"
C00002,C00282,R05185,"K00531,K02586,K02588,K02591"
C00138,C00009,R05185,"K00531,K02586,K02588,K02591"
C00138,C00008,R05185,"K00531,K02586,K02588,K02591"
C00138,C00139,R05185,"K00531,K02586,K02588,K02591"
C00138,C00014,R05185,"K00531,K02586,K02588,K02591"
C00138,C00282,R05185,"K00531,K02586,K02588,K02591"
C00080,C00009,R05185,"K00531,K02586,K02588,K02591"
C00080,C00008,R05185,"K00531,K02586,K02588,K02591"
C00080,C00139,R05185,"K00531,K02586,K02588,K02591"
C00080,C00014,R05185,"K00531,K02586,K02588,K02591"
C00080,C00282,R05185,"K00531,K02586,K02588,K02591"
C00001,C00009,R05185,"K00531,K02586,K02588,K02591"
C00001,C00008,R05185,"K00531,K02586,K02588,K02591"
C00001,C00139,R05185,"K00531,K02586,K02588,K02591"
C00001,C00014,R05185,"K00531,K02586,K02588,K02591"
C00001,C00282,R05185,"K00531,K02586,K02588,K02591"
C00671,C15978,R07603,"K00166,K00167,K11381"
C00671,C00011,R07603,"K00166,K00167,K11381"
C00068,C15978,R07603,"K00166,K00167,K11381"
C00068,C00011,R07603,"K00166,K00167,K11381"
C00003,C14099,R06927,"K00001,K00121,K04072,K13953,K13954"
C00003,C00004,R06927,"K00001,K00121,K04072,K13953,K13954"
C00003,C00080,R06927,"K00001,K00121,K04072,K13953,K13954"
C00259,C00508,R01761,K01804
C00002,C00008,R02225,"K04343,K12570"
C00002,C01138,R02225,"K04343,K12570"
C00002,C00013,R00137,"K00952,K00969,K06210,K06211,K13522,K19785"
C00002,C00003,R00137,"K00952,K00969,K06210,K06211,K13522,K19785"
C00455,C00013,R00137,"K00952,K00969,K06210,K06211,K13522,K19785"
C00455,C00003,R00137,"K00952,K00969,K06210,K06211,K13522,K19785"
C00002,C00020,R03655,K01892
C00002,C00013,R03655,K01892
C00002,C02988,R03655,K01892
C00135,C00020,R03655,K01892
C00135,C00013,R03655,K01892
C00135,C02988,R03655,K01892
C00233,C02939,R01651,"K00166,K00167,K00382,K09699,K11381"
C00233,C00011,R01651,"K00166,K00167,K00382,K09699,K11381"
C00233,C00004,R01651,"K00166,K00167,K00382,K09699,K11381"
C00233,C00080,R01651,"K00166,K00167,K00382,K09699,K11381"
C00010,C02939,R01651,"K00166,K00167,K00382,K09699,K11381"
C00010,C00011,R01651,"K00166,K00167,K00382,K09699,K11381"
C00010,C00004,R01651,"K00166,K00167,K00382,K09699,K11381"
C00010,C00080,R01651,"K00166,K00167,K00382,K09699,K11381"
C00003,C02939,R01651,"K00166,K00167,K00382,K09699,K11381"
C00003,C00011,R01651,"K00166,K00167,K00382,K09699,K11381"
C00003,C00004,R01651,"K00166,K00167,K00382,K09699,K11381"
C00003,C00080,R01651,"K00166,K00167,K00382,K09699,K11381"
C00575,C00020,R00191,"K01120,K03651,K13293,K13294,K13296,K13298,K13755,K18283,K18436,K18437,K18438,K19021"
C00001,C00020,R00191,"K01120,K03651,K13293,K13294,K13296,K13298,K13755,K18283,K18436,K18437,K18438,K19021"
C04006,C00137,R01187,"K01092,K10047,K18649"
C04006,C00009,R01187,"K01092,K10047,K18649"
C00001,C00137,R01187,"K01092,K10047,K18649"
C00001,C00009,R01187,"K01092,K10047,K18649"
C00134,C00555,R01155,K09251
C00134,C00025,R01155,K09251
C00026,C00555,R01155,K09251
C00026,C00025,R01155,K09251
C00002,C00008,R00617,K00946
C00002,C00068,R00617,K00946
C01081,C00008,R00617,K00946
C01081,C00068,R00617,K00946
C00048,C01146,R00013,K01608
C00048,C00011,R00013,K01608
C00680,C03871,R02755,K03340
C00680,C00014,R02755,K03340
C00680,C00005,R02755,K03340
C00680,C00080,R02755,K03340
C00006,C03871,R02755,K03340
C00006,C00014,R02755,K03340
C00006,C00005,R02755,K03340
C00006,C00080,R02755,K03340
C00001,C03871,R02755,K03340
C00001,C00014,R02755,K03340
C00001,C00005,R02755,K03340
C00001,C00080,R02755,K03340
C01209,C05753,R04960,"K00647,K00665,K00667,K09458,K11533"
C01209,C00011,R04960,"K00647,K00665,K00667,K09458,K11533"
C01209,C00229,R04960,"K00647,K00665,K00667,K09458,K11533"
C00002,C00008,R00575,"K01954,K01955,K01956,K11540,K11541"
C00002,C00009,R00575,"K01954,K01955,K01956,K11540,K11541"
C00002,C00025,R00575,"K01954,K01955,K01956,K11540,K11541"
C00002,C00169,R00575,"K01954,K01955,K01956,K11540,K11541"
C00064,C00008,R00575,"K01954,K01955,K01956,K11540,K11541"
C00064,C00009,R00575,"K01954,K01955,K01956,K11540,K11541"
C00064,C00025,R00575,"K01954,K01955,K01956,K11540,K11541"
C00064,C00169,R00575,"K01954,K01955,K01956,K11540,K11541"
C00001,C00008,R00575,"K01954,K01955,K01956,K11540,K11541"
C00001,C00009,R00575,"K01954,K01955,K01956,K11540,K11541"
C00001,C00025,R00575,"K01954,K01955,K01956,K11540,K11541"
C00001,C00169,R00575,"K01954,K01955,K01956,K11540,K11541"
C00029,C00052,R00291,"K01784,K17716"
C05223,C06251,R05146,K02517
C05223,C00229,R05146,K02517
C06025,C06251,R05146,K02517
C06025,C00229,R05146,K02517
C01077,C00073,R00651,K01740
C01077,C00033,R00651,K01740
C00409,C00073,R00651,K01740
C00409,C00033,R00651,K01740
C00051,C11278,R09409,"K00799,K04097,K13299,K23790"
C06002,C02170,R03869,"K00128,K00149,K14085"
C06002,C00004,R03869,"K00128,K00149,K14085"
C06002,C00080,R03869,"K00128,K00149,K14085"
C00003,C02170,R03869,"K00128,K00149,K14085"
C00003,C00004,R03869,"K00128,K00149,K14085"
C00003,C00080,R03869,"K00128,K00149,K14085"
C00001,C02170,R03869,"K00128,K00149,K14085"
C00001,C00004,R03869,"K00128,K00149,K14085"
C00001,C00080,R03869,"K00128,K00149,K14085"
C00005,C21391,R11449,K18221
C00005,C00006,R11449,K18221
C00005,C00001,R11449,K18221
C00080,C21391,R11449,K18221
C00080,C00006,R11449,K18221
C00080,C00001,R11449,K18221
C00007,C21391,R11449,K18221
C00007,C00006,R11449,K18221
C00007,C00001,R11449,K18221
C04807,C20562,R10339,K06897
C04807,C00013,R10339,K06897
C00116,C00577,R01041,"K00002,K00011,K13979"
C00116,C00005,R01041,"K00002,K00011,K13979"
C00116,C00080,R01041,"K00002,K00011,K13979"
C00006,C00577,R01041,"K00002,K00011,K13979"
C00006,C00005,R01041,"K00002,K00011,K13979"
C00006,C00080,R01041,"K00002,K00011,K13979"
C00001,C02222,R06838,K01061
