	0
K00609	blue
K03186	blue
C06148	green
C07712	yellow
K09748	blue
C01300	green
K16787	blue
G00104	yellow
K09859	blue
K03650	blue
K02342	blue
K00757	blue
K07685	blue
K03624	blue
C04377	green
C02091	yellow
K07341	blue
C00584	yellow
C00104	green
C16430	yellow
K06877	blue
K03572	blue
C00026	green
K00054	blue
K04517	blue
K02835	blue
K02669	blue
K07646	blue
K03634	blue
K07386	blue
K01297	blue
G00064	yellow
C03852	yellow
K12251	blue
K05895	blue
K09007	blue
K00052	blue
C05674	yellow
C03263	green
K04794	blue
G10818	yellow
G00035	yellow
C15645	yellow
C19080	green
K01993	blue
K02398	blue
K00046	blue
C18170	yellow
C19859	green
K00794	blue
K19956	blue
C02553	green
C14856	yellow
K18471	blue
C00192	blue
C00119	green
C01635	blue
K03608	blue
K13497	blue
K06956	blue
K02245	blue
C00974	yellow
C15650	yellow
K18928	blue
K07138	blue
C00439	green
K01247	blue
C05849	yellow
C00644	blue
K10189	blue
C00072	yellow
K02054	blue
G10622	yellow
K00602	blue
K02950	blue
K02053	blue
K00652	blue
C17322	blue
C15603	green
G00108	green
K09793	blue
C00804	green
K01661	blue
C04196	yellow
K11733	blue
K05799	blue
G00077	yellow
C21458	yellow
K03043	blue
K02959	blue
C00681	green
C16253	yellow
C00357	green
C01378	yellow
C03427	yellow
C04376	green
C16276	yellow
K01628	blue
K03768	blue
C00219	green
K03654	blue
K04656	blue
C03363	green
K16212	blue
K00537	blue
K09925	blue
C05623	blue
C01267	green
C16356	yellow
C02166	yellow
C22008	yellow
C00330	green
K14731	blue
K03722	blue
K07160	blue
K01933	blue
C03455	yellow
G00018	yellow
K06952	blue
K00812	blue
K03723	blue
K03767	blue
K05802	blue
C01045	green
C00482	yellow
K02428	blue
K09777	blue
C16334	green
K14088	blue
C13453	yellow
K02078	blue
K04477	blue
K01208	blue
C00993	blue
C00311	green
K11206	blue
C00333	yellow
K02549	blue
K06972	blue
K21567	blue
C03974	yellow
K01693	blue
K00901	blue
K02988	blue
G11113	yellow
K01533	blue
K00796	blue
C11538	blue
C20861	blue
K15977	blue
K22441	blue
K00800	blue
C12634	yellow
C03375	blue
C19712	yellow
K00989	blue
K01354	blue
C05819	green
K03469	blue
C04317	green
K06410	blue
C19078	green
K13573	blue
C10646	yellow
K03046	blue
K00208	blue
C05699	green
C18062	yellow
K07035	blue
K09816	blue
K01677	blue
C00547	yellow
C00075	green
K13747	blue
K02395	blue
C00231	green
C16541	yellow
C00655	green
K20118	blue
C20879	yellow
K02055	blue
C14151	yellow
K02230	blue
C00213	yellow
K09861	blue
K02769	blue
K03660	blue
C00218	yellow
C19604	yellow
K00331	blue
K00075	blue
C03871	blue
C22155	green
K01372	blue
K06941	blue
K07503	blue
C19846	green
K02118	blue
C16681	yellow
K01573	blue
K09005	blue
K06438	blue
K00852	blue
C00198	blue
K00620	blue
K01889	blue
K02420	blue
K03315	blue
K07085	blue
C05227	yellow
K02750	blue
C16348	green
C03372	yellow
K02805	blue
K03215	blue
K02244	blue
K07260	blue
C15797	yellow
K19780	blue
K00012	blue
C02988	green
C19882	blue
G13028	yellow
K07507	blue
K11928	blue
K10540	blue
C02920	yellow
C17432	yellow
K00346	blue
K15923	blue
K01591	blue
C00363	green
K12214	blue
K01496	blue
K09808	blue
K05803	blue
K03272	blue
C04483	blue
K04042	blue
C01126	yellow
K02822	blue
K02871	blue
K02020	blue
K05539	blue
K02585	blue
K01071	blue
K09812	blue
K11184	blue
C14146	yellow
C00295	green
K00347	blue
C01367	blue
C01083	green
C03289	yellow
K09955	blue
C14814	yellow
C01170	blue
K17836	blue
C01035	yellow
K00821	blue
K07025	blue
C00117	green
C00531	blue
K01919	blue
C04118	yellow
C15805	yellow
C00140	green
K07075	blue
C05773	blue
K06374	blue
K02238	blue
G13037	yellow
K09693	blue
C16519	green
C20768	blue
K15533	blue
C06135	yellow
K00981	blue
C00079	green
K07171	blue
K02904	blue
K01956	blue
K00278	blue
K06907	blue
K00564	blue
G00178	yellow
K01696	blue
C06022	green
K12204	blue
C11472	blue
K00768	blue
C01962	green
C16252	yellow
K06904	blue
C21878	blue
K03321	blue
K18889	blue
G10619	green
C20863	green
K03606	blue
C14807	yellow
K02341	blue
K02371	blue
C00054	green
K00606	blue
G00093	green
K03560	blue
K00547	blue
C02906	yellow
K02013	blue
C00588	yellow
K02610	blue
K02552	blue
C00256	green
G00126	yellow
C20748	blue
C06127	yellow
G13128	yellow
C14851	yellow
K02408	blue
C04884	yellow
C00500	yellow
C06011	yellow
K00526	blue
C00121	green
C04133	green
C10044	yellow
C03028	green
K01270	blue
K03188	blue
C05275	yellow
C22667	yellow
C09806	yellow
K02031	blue
C05712	green
C00124	green
K02379	blue
C21383	yellow
K08384	blue
K06287	blue
C09320	yellow
C00059	green
C16520	yellow
C01113	blue
C12138	yellow
K02916	blue
C19617	yellow
K01787	blue
K09760	blue
C15816	yellow
K18331	blue
G00180	yellow
K03752	blue
K07071	blue
K01026	blue
K01048	blue
K02483	blue
C02226	green
C19873	yellow
K03529	blue
G12336	yellow
K02073	blue
C00718	green
C04349	blue
C02528	blue
K13636	blue
C00582	blue
C13425	yellow
K15987	blue
K15555	blue
G00013	yellow
K01771	blue
C09789	yellow
G05914	yellow
C00962	green
K03436	blue
C00365	green
C16663	yellow
K08218	blue
K01610	blue
C14090	green
K09758	blue
C15525	yellow
C00257	yellow
K01813	blue
C00237	green
C01213	yellow
C06567	blue
C06124	yellow
C00014	green
K03332	blue
C14861	yellow
K08316	blue
K20488	blue
K01952	blue
C02934	yellow
K07658	blue
K02878	blue
C00258	green
C16218	yellow
C15966	yellow
C13455	yellow
C05271	green
K02824	blue
K01421	blue
K00108	blue
K02749	blue
C11061	yellow
K18830	blue
K02335	blue
C14781	yellow
C05235	blue
K09787	blue
C21509	yellow
C00262	green
C01617	yellow
K01356	blue
C05824	green
K02804	blue
C01302	green
K21929	blue
K03657	blue
K03557	blue
C06423	green
C03069	green
C21748	yellow
C21995	blue
K01812	blue
C00164	green
C00245	green
K00029	blue
K00767	blue
C00680	green
C05361	yellow
K06334	blue
K07706	blue
C04851	green
K07473	blue
K07258	blue
G13023	yellow
K19229	blue
K03718	blue
K06391	blue
K04023	blue
C03160	green
C14778	yellow
K10192	blue
C02953	green
C02512	yellow
C04913	yellow
K03406	blue
C16613	yellow
K03089	blue
K16148	blue
C00999	yellow
C00083	green
C19673	blue
C00921	green
K01821	blue
G00062	yellow
K03924	blue
C00638	green
C00188	green
C00214	green
C05906	yellow
K03668	blue
C00448	green
K02189	blue
K11645	blue
C00305	yellow
C14826	yellow
K18345	blue
C11393	yellow
K01875	blue
C00179	green
C05297	yellow
K01305	blue
C05703	green
K03187	blue
K02834	blue
C21381	yellow
K00240	blue
C15976	green
K01295	blue
K09384	blue
K00169	blue
C05762	green
K09761	blue
C20775	yellow
G00159	yellow
K02429	blue
K06179	blue
G10597	yellow
K00425	blue
K01808	blue
K01714	blue
K01925	blue
K06176	blue
K00241	blue
C19845	blue
G09660	green
K15580	blue
K09897	blue
K02242	blue
C17439	yellow
C05503	yellow
K01902	blue
C04877	blue
C03406	green
K02755	blue
K06411	blue
K10773	blue
C05445	green
K12292	blue
G10488	yellow
K18997	blue
K02501	blue
K01512	blue
K04095	blue
C00001	green
G00082	yellow
G10694	yellow
K02315	blue
K10542	blue
K02418	blue
C16355	yellow
K21636	blue
C05431	yellow
C03546	yellow
K03839	blue
C00761	yellow
G13027	yellow
C05442	yellow
C16517	yellow
C00279	green
K01647	blue
C05500	yellow
K11382	blue
K12257	blue
K03688	blue
K00001	blue
C20422	blue
C00147	green
C06399	blue
C04637	yellow
K01735	blue
C01528	green
C05378	green
K07141	blue
C14818	green
K09457	blue
K00925	blue
K07014	blue
C16168	yellow
K02535	blue
C00234	green
K02122	blue
C06364	blue
C00509	green
K06403	blue
C20248	blue
K14534	blue
K01783	blue
C00606	yellow
K02890	blue
K15532	blue
C06482	yellow
K12981	blue
C03161	green
K02529	blue
C07585	yellow
K19286	blue
C05138	yellow
K01192	blue
K03800	blue
C22967	yellow
C03741	green
K07221	blue
K06407	blue
C00621	yellow
K18369	blue
C14810	yellow
K04720	blue
K16345	blue
C02713	green
C00190	green
K12297	blue
K07124	blue
K03851	blue
K09906	blue
K16213	blue
C22120	yellow
K03189	blue
K02067	blue
K00978	blue
K04485	blue
C00236	green
K16899	blue
G00116	yellow
C00062	green
K00031	blue
G00143	yellow
K02860	blue
K02863	blue
C03492	green
K06390	blue
K03060	blue
K02858	blue
K01156	blue
K07301	blue
K03602	blue
K00853	blue
K01619	blue
K11720	blue
K15633	blue
C00460	green
K01531	blue
C05625	yellow
C19647	blue
K04041	blue
K01814	blue
G00151	yellow
K00748	blue
C05688	green
K07121	blue
K05833	blue
K01809	blue
K09157	blue
C00647	green
K14989	blue
C05546	yellow
C14848	yellow
C15786	yellow
C01061	yellow
K13788	blue
K01911	blue
C04677	green
K01046	blue
C01494	yellow
K03633	blue
K03521	blue
K02794	blue
K05305	blue
C04930	yellow
C17346	yellow
C04631	blue
K06201	blue
K17734	blue
K15583	blue
C21172	yellow
K03527	blue
K05837	blue
G00109	yellow
C00131	green
K01256	blue
C05435	yellow
C00081	green
C04752	green
K07001	blue
K01595	blue
C16243	blue
K02388	blue
C16679	yellow
C04494	green
C05904	yellow
C15667	blue
C16221	green
K00099	blue
K03438	blue
K01182	blue
C00223	yellow
K02030	blue
C00096	green
C01132	green
K01155	blue
K07053	blue
C18040	green
K02071	blue
C00020	green
C06428	yellow
C02646	yellow
K00611	blue
C14849	yellow
K01575	blue
K03101	blue
K03684	blue
K08325	blue
C01137	yellow
C00112	green
C10107	yellow
K02530	blue
K18692	blue
C02090	yellow
C00493	yellow
K02986	blue
C11132	yellow
C01659	yellow
C14793	yellow
K02121	blue
C00634	yellow
K06113	blue
C11907	green
C14748	yellow
C00498	green
K07192	blue
K09895	blue
K02493	blue
K03149	blue
K04770	blue
C07446	yellow
K13052	blue
K03699	blue
K03827	blue
K02954	blue
K07113	blue
C15801	yellow
C03089	green
K04083	blue
C01346	green
K00259	blue
K02358	blue
C01326	yellow
C00073	green
C08813	yellow
C04840	yellow
C05898	green
K07862	blue
K11617	blue
C06056	green
C11554	yellow
K07397	blue
K07406	blue
K09011	blue
K07391	blue
C02338	blue
K09769	blue
K09893	blue
K02564	blue
K01151	blue
K07105	blue
K00341	blue
K07038	blue
C01241	yellow
C14801	yellow
C08585	yellow
K00226	blue
K07490	blue
K11107	blue
K01209	blue
K00027	blue
G13200	blue
C01182	yellow
K02117	blue
K06183	blue
K01818	blue
C00032	green
K15460	blue
C00923	blue
C00450	yellow
K03183	blue
C01724	yellow
C16836	yellow
C21879	blue
C05527	green
C04598	yellow
K00426	blue
C00246	blue
C06081	yellow
K22906	blue
C01802	yellow
K01613	blue
K01989	blue
C01304	green
K03734	blue
K03615	blue
C00108	green
C00954	green
C00996	yellow
C12248	green
C00555	green
K02509	blue
K05896	blue
C00053	green
C05648	yellow
C14153	yellow
C11641	yellow
C00986	yellow
C00777	yellow
K00575	blue
K02786	blue
K03609	blue
K06399	blue
C20187	yellow
K08159	blue
C20694	yellow
K01585	blue
K03586	blue
K03648	blue
G10481	green
C15791	yellow
K02968	blue
C05103	yellow
K02566	blue
K02654	blue
C04554	green
K07751	blue
G13074	yellow
C11947	yellow
C21671	yellow
C00110	yellow
K01464	blue
C14773	yellow
C12204	yellow
K00712	blue
C14864	yellow
G13058	yellow
C04122	blue
C06404	yellow
C05673	yellow
C20755	blue
K06940	blue
K02433	blue
C00058	green
C02872	yellow
C16142	yellow
K18344	blue
C00006	green
K06518	blue
C04462	blue
K03784	blue
K08301	blue
K07010	blue
K01744	blue
K09125	blue
C01929	green
C03594	yellow
C22971	yellow
C15802	yellow
C03939	yellow
C00783	yellow
C11638	blue
G13153	yellow
G00158	yellow
K08744	blue
K07458	blue
K07789	blue
C11278	yellow
C11173	green
C11150	yellow
C11869	yellow
C01118	blue
K00383	blue
C19623	yellow
K01803	blue
C01236	green
K07149	blue
K02108	blue
C02170	green
G13056	yellow
C05437	yellow
K01089	blue
C19848	green
C04282	yellow
K07133	blue
K02405	blue
K13654	blue
K15738	blue
C20159	yellow
K01897	blue
C01327	green
C11133	yellow
K06881	blue
C01563	green
C11811	green
K00018	blue
K00648	blue
K02499	blue
C22969	yellow
K06076	blue
C02248	yellow
C01152	yellow
C18904	yellow
K11031	blue
G13024	yellow
K11717	blue
C00386	yellow
K13640	blue
K00917	blue
K01845	blue
C02189	yellow
C02700	yellow
C01345	green
C00669	green
C17244	yellow
K16140	blue
K02474	blue
K01438	blue
K00077	blue
K02010	blue
C16643	yellow
C15783	yellow
K07096	blue
K05340	blue
K00176	blue
C16631	green
C13508	yellow
K14415	blue
K05343	blue
C02249	yellow
K03631	blue
C02291	green
K01932	blue
G13187	blue
C04043	yellow
K03294	blue
K00789	blue
K03270	blue
K08281	blue
K07652	blue
K01523	blue
K01929	blue
K03571	blue
K14445	blue
C11135	yellow
C15915	yellow
K02909	blue
K01709	blue
C04691	green
K00882	blue
K03665	blue
K00297	blue
C04076	yellow
C01077	blue
K17758	blue
K07090	blue
C01234	yellow
